Source,Target,Weight
india,china,23
india,country,27
india,claim,2
india,part,1
india,region,3
india,history,1
india,ask,6
india,return,1
india,australia,8
india,join,3
india,japan,6
india,united,3
india,state,8
india,large,3
india,military,4
india,next,7
india,month,17
india,due,3
india,concern,2
india,rise,20
india,leader,2
india,talk,1
india,end,5
india,long,3
india,border,7
india,trump,6
india,administration,3
india,plan,2
india,worker,2
india,third,4
india,amid,11
india,job,2
india,loss,2
india,cause,2
india,covid,74
india,pandemic,14
india,make,10
india,majority,2
india,secretary,2
india,mike,2
india,meet,4
india,race,3
india,build,3
india,follow,1
india,deadly,1
india,tension,6
india,agree,2
india,stop,2
india,may,8
india,see,4
india,case,57
india,rule,12
india,accord,5
india,panel,4
india,new,23
india,past,5
india,hour,4
india,low,8
india,single,3
india,day,5
india,tally,7
india,since,5
india,august,2
india,second,7
india,reach,5
india,million,64
india,pass,9
india,grim,3
india,milestone,4
india,death,19
india,people,17
india,time,4
india,official,3
india,figure,3
india,catch,2
india,study,3
india,week,7
india,infection,38
india,almost,5
india,italy,3
india,report,24
india,surge,16
india,protocol,3
india,trial,14
india,live,3
india,update,7
india,international,1
india,fund,1
india,economy,5
india,year,1
india,struggle,1
india,die,7
india,care,3
india,work,5
india,story,4
india,despite,3
india,social,2
india,high,7
india,risk,2
india,recent,1
india,university,5
india,say,8
india,toll,8
india,likely,1
india,much,1
india,brazil,6
india,offer,4
india,vaccine,26
india,capacity,7
india,fear,3
india,spike,1
india,child,8
india,reopen,2
india,continue,3
india,virus,10
india,test,9
india,world,7
india,bank,1
india,approve,1
india,billion,1
india,begin,3
india,game,2
india,coverage,2
india,confirm,12
india,coronavirus,63
india,increase,2
india,previous,2
india,city,4
india,qingdao,2
india,among,2
india,result,2
india,receive,11
india,drive,2
india,global,7
india,resurgence,2
india,labor,2
india,ten,2
india,thousand,4
india,factory,2
india,america,2
india,breaking,3
india,health,9
india,ministry,6
india,surpass,4
india,asia,4
india,today,5
india,near,2
india,another,3
india,also,2
india,additional,1
india,take,1
india,total,4
india,behind,1
india,keep,1
india,number,6
india,daily,4
india,decline,3
india,trend,2
india,recovery,2
india,track,2
india,show,5
india,record,5
india,raise,1
india,authority,3
india,ban,3
india,public,1
india,gathering,1
india,cluster,1
india,issue,3
india,restriction,1
india,ease,1
india,south,5
india,africa,5
india,trade,1
india,organization,1
india,right,1
india,speed,1
india,effort,1
india,one,7
india,morning,3
india,wire,3
india,first,4
india,lady,3
india,positive,3
india,community,3
india,hit,3
india,economic,3
india,ahead,3
india,season,7
india,set,7
india,release,3
india,push,5
india,poor,2
india,face,3
india,watch,2
india,bad,2
india,school,1
india,remain,1
india,shut,1
india,nationwide,1
india,curb,1
india,spread,3
india,free,1
india,key,1
india,put,1
india,science,1
india,late,2
india,stage,1
india,shot,1
india,share,3
india,meeting,1
india,could,5
india,fight,2
india,seven,1
india,look,1
india,slow,1
india,become,2
india,data,3
india,tell,1
india,around,1
india,nearly,3
india,half,2
india,big,3
india,office,1
india,open,3
india,need,1
india,worry,1
india,post,1
india,move,1
india,expect,1
india,four,1
india,minister,4
india,urge,2
india,home,2
india,top,4
india,contract,1
india,prime,2
india,across,3
india,aim,2
india,self,2
india,boost,2
india,get,3
india,back,2
india,climate,2
india,scientist,2
india,decision,2
india,step,2
india,sign,5
india,hard,1
india,unlikely,2
india,source,2
india,russia,11
india,approval,9
india,send,4
india,aid,4
india,drug,4
india,relative,3
india,include,2
india,doctor,2
india,two,1
india,north,1
india,small,2
india,several,2
india,price,4
india,medical,4
india,approach,2
india,life,2
india,seek,4
india,dos,4
india,use,3
india,help,3
india,start,2
india,drop,1
india,last,1
india,novel,1
india,family,2
india,member,1
india,disease,1
india,lose,1
india,six,2
india,even,1
china,country,44
china,claim,14
china,part,14
china,region,24
china,history,10
china,ask,7
china,return,18
china,ban,20
china,look,10
china,price,16
china,business,6
china,would,9
china,fight,14
china,time,24
china,different,4
china,feel,1
china,people,49
china,say,185
china,canada,7
china,human,13
china,right,25
china,news,9
china,report,138
china,child,2
china,response,17
china,set,11
china,pass,10
china,new,138
china,national,37
china,security,20
china,ship,3
china,amid,32
china,tension,39
china,warn,24
china,bank,21
china,could,15
china,face,8
china,hong,36
china,plan,21
china,sell,16
china,taiwan,80
china,hold,35
china,step,9
china,military,22
china,hit,8
china,work,8
china,give,14
china,student,9
china,experimental,36
china,covid,242
china,vaccine,145
china,strong,11
china,trade,19
china,suggest,3
china,make,19
china,recovery,28
china,pandemic,40
china,order,10
china,russia,22
china,join,39
china,raise,9
china,among,3
china,group,33
china,leader,16
china,talk,16
china,end,5
china,month,26
china,long,11
china,border,7
china,test,33
china,city,36
china,qingdao,19
china,case,114
china,emerge,12
china,australia,13
china,medium,14
china,watch,4
china,nine,1
china,help,15
china,trial,4
china,back,26
china,global,60
china,facility,15
china,former,1
china,trump,70
china,charge,13
china,big,27
china,economy,32
china,far,3
china,sign,10
china,take,39
china,force,25
china,poll,6
china,show,43
china,negative,4
china,handle,7
china,one,35
china,low,14
china,president,56
china,germany,1
china,lead,9
china,include,14
china,japan,22
china,member,4
china,state,49
china,treatment,6
china,political,4
china,administration,5
china,worker,9
china,third,19
china,job,3
china,loss,3
china,cause,14
china,majority,5
china,secretary,12
china,mike,15
china,boost,18
china,meet,10
china,stock,10
china,south,11
china,beijing,26
china,send,5
china,world,58
china,near,8
china,due,3
china,catch,8
china,infection,31
china,tweet,3
china,positive,2
china,many,5
china,family,5
china,difficult,2
china,mark,10
china,day,108
china,expect,26
china,march,8
china,approve,11
china,study,21
china,patient,12
china,disease,10
china,die,5
china,high,20
china,blood,4
china,heart,4
china,race,3
china,build,8
china,follow,22
china,deadly,5
china,announce,2
china,reach,7
china,record,15
china,way,7
china,still,6
china,company,17
china,free,8
china,play,3
china,cash,6
china,presidential,12
china,debate,9
china,may,21
china,available,8
china,thousand,17
china,already,10
china,behind,9
china,coronavirus,109
china,factory,15
china,past,8
china,year,62
china,lift,9
china,million,42
china,kill,4
china,climate,11
china,three,8
china,fire,6
china,two,27
china,ever,4
china,without,2
china,provide,13
china,hope,3
china,protest,3
china,use,40
china,tell,28
china,fail,3
china,run,4
china,researcher,1
china,aim,16
china,agree,5
china,stop,7
china,must,32
china,nation,19
china,spread,7
china,virus,27
china,message,4
china,rise,30
china,deal,21
china,get,19
china,sale,31
china,prime,3
china,minister,6
china,first,46
china,since,9
china,office,6
china,last,12
china,expand,11
china,economic,20
china,late,17
china,quarter,21
china,increase,7
china,number,6
china,receive,10
china,offer,16
china,general,21
china,public,10
china,another,7
china,fear,17
china,though,6
china,evidence,7
china,support,11
china,health,21
china,official,19
china,outbreak,6
china,update,7
china,second,15
china,billion,27
china,care,1
china,begin,2
china,game,3
china,coverage,1
china,confirm,2
china,previous,2
china,almost,3
china,result,2
china,less,7
china,concern,11
china,approach,2
china,self,2
china,rule,12
china,ready,3
china,rally,4
china,detail,3
china,french,3
china,doctor,3
china,know,9
china,decline,4
china,penny,6
china,decision,2
china,shut,5
china,travel,26
china,become,9
china,candidate,20
china,handling,4
china,crisis,4
china,want,5
china,federal,1
china,judge,1
china,government,12
china,video,11
china,share,6
china,threat,18
china,level,5
china,authority,6
china,korea,4
china,korean,6
china,war,18
china,home,18
china,anti,9
china,mask,4
china,push,11
china,emergency,14
china,despite,9
china,africa,3
china,hundred,18
china,four,6
china,release,6
china,expert,2
china,party,7
china,international,4
china,morning,2
