Source (A),Source (B),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1318554308934324231,"RT @AJListeningPost: Kashmir sits between India, China and Pakistan - and each country claims a part of the region.

Geography, history andâ€¦",21,98.45,68.29,37.24,25.77,10.5,33.33,61.9,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,9.52,0.0,0.0,9.52,0.0,4.76,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,19.05,0.0,14.29,4.76,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,4.76,0.0,0.0,33.33,4.76,9.52,4.76,0.0,0.0,0.0,4.76,0.0,0.0,0.0,9.52
1318499724081725441,"China asks India to honour pledge, return apprehended soldier https://t.co/rxREXjj6R6 https://t.co/zBofRmeX9N",19,96.93,70.08,1.0,97.58,19.0,21.05,42.11,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0.0,5.26,15.79,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,10.53,0.0,0.0,0.0,36.84,10.53,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05
1318394032645689344," 'Australia will join India, Japan, the United States in large-scale military exercises off the coast of India next month due to concerns of rising Chinese influence ",27,99.0,50.0,79.42,25.77,27.0,22.22,62.96,29.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,18.52,3.7,0.0,0.0,0.0,7.41,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,14.81,3.7,0.0,11.11,0.0,0.0,0.0,3.7,3.7,25.93,3.7,11.11,11.11,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81,0.0,7.41,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0
1317423885550235648,"Sanctions, tariffs and outright bans, #AJCTC looks at the price of doing business with China https://t.co/XRJpJUfotO https://t.co/aD3SLjoDwY",25,98.05,50.0,1.0,25.77,25.0,24.0,44.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,4.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,36.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1317337072504573952," '""I would fight everybody, anybody ... [But] this time it\'s a different fight. It\'s a fight I feel is worthy. This time, it\'s a fight for people."" - China Mac, rapper. ",32,38.6,82.58,35.37,1.0,6.4,9.38,78.12,50.0,28.12,6.25,6.25,0.0,0.0,0.0,0.0,21.88,9.38,3.12,6.25,0.0,3.12,0.0,9.38,3.12,3.12,0.0,0.0,0.0,12.5,0.0,12.5,0.0,12.5,0.0,21.88,0.0,0.0,0.0,0.0,18.75,3.12,0.0,3.12,3.12,3.12,6.25,3.12,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.75,21.88,9.38,0.0,0.0,0.0,0.0,3.12,6.25,12.5,0.0,15.62
1317295523179712515,Trudeau says Canada will not be cowed by China on human rights https://t.co/kjjO8gxWtG,17,85.92,50.0,6.2,25.77,17.0,11.76,47.06,29.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,11.76,0.0,0.0,5.88,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,5.88,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,5.88,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,17.65,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76
1317111146030268417," '@AJ101East â€œIt hurts to know that the same country that youâ€™re born and raised, hates you or doesnâ€™t see you as equal. This is my country. Iâ€™m just fighting because itâ€™s the right thing to do.â€_x009d_ â€“ @chinamacmusic, rapper ",46,53.96,74.3,16.76,1.0,15.33,13.04,63.04,39.13,15.22,6.52,2.17,0.0,4.35,0.0,0.0,8.7,4.35,6.52,4.35,2.17,8.7,0.0,13.04,6.52,6.52,0.0,0.0,2.17,6.52,0.0,6.52,0.0,4.35,2.17,6.52,0.0,0.0,0.0,0.0,6.52,2.17,2.17,0.0,2.17,0.0,2.17,4.35,2.17,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,10.87,0.0,8.7,0.0,6.52,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.91,6.52,4.35,0.0,0.0,0.0,0.0,0.0,2.17,2.17,0.0,8.7
1317065278199615488,China rejects news report saying Uighur children being separated from parents https://t.co/X3g5A7AG5k https://t.co/imcfGAl2hO,21,93.26,82.96,2.82,1.0,21.0,28.57,47.62,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,14.29,4.76,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,14.29,4.76,0.0,9.52,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,28.57,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05
1316963352774574080," 'In response to the US, China is set to pass a new tech law that would restrict sensitive exports vital to national security ",23,98.23,80.77,9.25,99.0,23.0,26.09,78.26,43.48,8.7,4.35,0.0,4.35,0.0,0.0,0.0,4.35,8.7,17.39,8.7,0.0,0.0,0.0,13.04,13.04,0.0,0.0,0.0,0.0,8.7,8.7,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,8.7,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,13.04,4.35,0.0,4.35,0.0,4.35,0.0,8.7,0.0,17.39,4.35,8.7,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0
1316589642054070273,China says US undermines peace after ship sails through strait https://t.co/rlpsheftxz,15,97.53,97.69,1.0,99.0,15.0,20.0,40.0,20.0,6.67,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,6.67,6.67,6.67,0.0,0.0,0.0,6.67,6.67,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,20.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33
1316551962461118464,US appoints Tibet coordinator amid tensions with China https://t.co/BQawAhDrHJ,13,97.95,93.79,1.0,1.0,13.0,30.77,38.46,23.08,7.69,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,7.69,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,23.08,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38
1316480174939164672, 'The US warns banks they could face sanctions for doing business with individuals involved in Chinaâ€™s crackdown on Hong Kong protesters ,22,96.54,98.8,1.0,1.0,22.0,27.27,68.18,40.91,9.09,9.09,0.0,4.55,0.0,0.0,4.55,0.0,4.55,18.18,9.09,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,9.09,4.55,0.0,0.0,0.0,4.55,0.0,0.0,0.0,9.09,0.0,9.09,0.0,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0
1316283874968842240," 'US plans to sell more drones and missiles to Taiwan as China intensifies pressure, says report ",16,93.26,96.95,1.0,1.0,16.0,18.75,68.75,31.25,6.25,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,12.5,12.5,12.5,0.0,0.0,6.25,6.25,0.0,6.25,6.25,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,12.5,6.25,6.25,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0
1316261207922356226,China holds new naval drill as Xi steps up military rhetoric https://t.co/je5720nD4P,16,97.36,50.0,35.37,25.77,16.0,18.75,43.75,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,6.25,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,18.75,6.25,6.25,6.25,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,18.75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
1316213177747681280,"Canadaâ€™s Trudeau hits China on human rights, â€˜coercive diplomacyâ€™ https://t.co/x396sn9q4I",16,97.36,73.4,1.0,25.77,16.0,31.25,25.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,25.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
1316110252123750400,China is working on a plan to give overseas students an experimental COVID-19 vaccine https://t.co/baCgeEhc62 https://t.co/NwTemRNvQ0,25,99.0,65.56,1.0,25.77,25.0,28.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,4.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0
1315927111396360202," ""China's strong trade performance suggests its exporters are making a brisk recovery from the pandemicâ€™s hit to overseas orders. ",20,98.58,69.14,1.0,96.76,20.0,30.0,70.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,10.0,5.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
1315913699627085824," 'China, Russia and Saudi Arabia set to join UN Human Rights Council, raising alarm among rights groups ",17,97.21,96.11,1.0,1.0,17.0,11.76,47.06,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,0.0,5.88,5.88,0.0,5.88,5.88,0.0,0.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,11.76,0.0,0.0,0.0,5.88,0.0,5.88,0.0,5.88,0.0,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0
1315876177165385729,"China, Russia, Saudi Arabia set to join UN Human Rights Council https://t.co/x7YhDd7Utj",16,97.36,89.42,1.0,25.77,16.0,12.5,31.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,31.25,6.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
1315642155805872128,India and China military leaders are in talks to end their months-long border https://t.co/FLZ43sbeYL https://t.co/rYFQOvVQQn,24,88.46,89.42,48.89,25.77,24.0,16.67,58.33,20.83,4.17,4.17,0.0,0.0,0.0,0.0,4.17,0.0,0.0,8.33,4.17,0.0,4.17,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,4.17,8.33,0.0,0.0,0.0,8.33,0.0,20.83,0.0,12.5,8.33,4.17,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,29.17,8.33,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,16.67
1315574175294160900,China to test entire city of Qingdao after COVID-19 cases emerge https://t.co/v6wIM7CNyV https://t.co/bppLUCEriO,22,99.0,50.0,2.4,25.77,22.0,13.64,36.36,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,4.55,4.55,4.55,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,31.82,9.09,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,18.18
1315502499881717760,China to test entire city of Qingdao after COVID-19 cases emerge https://t.co/OMNXqLBUpg,17,99.0,50.0,6.2,25.77,17.0,11.76,41.18,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,0.0,0.0,0.0,0.0,0.0,5.88,5.88,0.0,5.88,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,5.88,5.88,5.88,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,23.53,5.88,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,11.76
1315390957911769089,"RT @AJListeningPost: How does Rupert Murdoch's NewsCorp dominate Australia news media? 

â–¶ï¸_x008f_ Watch Murdochâ€™s Misinformation: COVID, China &amp;â€¦",22,69.94,67.52,1.0,1.0,11.0,31.82,22.73,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,4.55,0.0,4.55,0.0,0.0,4.55,0.0,0.0,4.55,0.0,4.55,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,4.55,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,4.55,0.0,0.0,50.0,0.0,4.55,9.09,4.55,4.55,0.0,0.0,0.0,4.55,0.0,22.73
1314838738565029888,HK arrests nine people suspected of helping 12 detained in China https://t.co/EoaZrRIqkX https://t.co/kkRLKUpTve,21,98.45,82.96,2.82,95.81,21.0,28.57,38.1,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,4.76,4.76,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,28.57,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05
1314819225723252737,Detained Australian writer to face spy trial in China https://t.co/Sm5VaPf3Im,14,99.0,50.0,1.06,25.77,14.0,21.43,35.71,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,7.14,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,7.14,0.0,0.0,0.0,21.43,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29
1314781486537682944," 'Australian writer Yang Hengjun is to face trial in Beijing on an espionage charge, after being detained without access to lawyers or family since January 2019 ",26,99.0,22.08,83.83,25.77,26.0,30.77,65.38,42.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,26.92,7.69,0.0,3.85,3.85,7.69,3.85,3.85,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,3.85,0.0,0.0,0.0,11.54,0.0,3.85,0.0,3.85,0.0,7.69,0.0,0.0,0.0,0.0,3.85,3.85,0.0,0.0,0.0,11.54,3.85,0.0,3.85,3.85,0.0,0.0,3.85,0.0,19.23,0.0,7.69,11.54,7.69,3.85,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0
1314732390560956417,Taiwan is strengthening its defences as tensions with China escalate https://t.co/PpmUySfi03 https://t.co/p9YxDHXc4R,20,87.27,50.0,1.0,1.0,20.0,30.0,45.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,15.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1314524760726962177,"China joins COVAX, UN-backed global COVID-19 vaccine facility https://t.co/akVwR78J5t https://t.co/XrHyz8PuVw",20,93.26,50.0,1.0,25.77,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,45.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0
1314445546254467072,"Former Trump fundraiser charged with illicit 1MDB, China lobbying https://t.co/CqmBMa1jlR",14,97.73,50.0,1.06,25.77,14.0,35.71,21.43,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,7.14,0.0,0.0,0.0,28.57,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29
1314419092384866304," 'Former top Trump fundraiser, Elliot Broidy, has been indicted after allegedly unsuccessfully lobbying the Trump administration on behalf of Chinese interests and Malaysian fugitive Low Taek Jho ",27,96.08,50.0,33.94,1.0,27.0,37.04,48.15,25.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,11.11,7.41,0.0,3.7,0.0,7.41,11.11,11.11,0.0,0.0,0.0,11.11,3.7,7.41,0.0,0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81,0.0,7.41,11.11,0.0,0.0,7.41,3.7,0.0,18.52,0.0,11.11,7.41,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0
1314392699378728961," 'China is the biggest economy thus far to join COVAX, a UN-backed global COVID-19 vaccine facility. Neither the US nor Russia have signed up ",26,82.82,22.08,63.54,25.77,13.0,19.23,61.54,42.31,3.85,3.85,0.0,3.85,0.0,0.0,0.0,0.0,11.54,7.69,7.69,3.85,3.85,7.69,11.54,11.54,7.69,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,11.54,0.0,3.85,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,7.69,0.0,7.69,0.0,0.0,0.0,11.54,0.0,15.38,0.0,15.38,0.0,3.85,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,3.85,3.85,0.0,0.0,0.0,0.0,7.69,0.0,3.85,0.0,0.0
