daily,case,168
daily,coronavirus,112
daily,infection,40
daily,high,46
daily,since,25
daily,mid,2
daily,summer,2
daily,see,9
daily,number,23
daily,expert,6
daily,express,2
daily,concern,2
daily,rapid,2
daily,covid,96
daily,new,102
daily,hit,16
daily,record,84
daily,italy,16
daily,prime,1
daily,minister,1
daily,allow,1
daily,mayor,1
daily,shut,3
daily,public,5
daily,square,1
daily,halt,1
daily,large,2
daily,gathering,3
daily,surpass,4
daily,mark,11
daily,one,8
daily,week,16
daily,report,100
daily,mean,2
daily,russia,10
daily,germany,5
daily,saw,1
daily,start,5
daily,outbreak,5
daily,confirm,10
daily,past,7
daily,hour,7
daily,positive,2
daily,test,16
daily,double,2
daily,june,7
daily,restriction,7
daily,ease,1
daily,across,2
daily,keep,2
daily,grow,2
daily,dutch,10
daily,national,5
daily,institute,3
daily,health,23
daily,world,7
daily,organization,4
daily,around,12
daily,first,15
daily,time,26
daily,compare,2
daily,begin,4
daily,canada,2
daily,province,1
daily,increase,15
daily,death,28
daily,take,5
daily,toll,10
daily,ministry,10
daily,say,20
daily,australia,6
daily,register,3
daily,low,5
daily,three,8
daily,month,11
daily,wake,2
daily,strict,2
daily,measure,6
daily,bring,3
daily,rate,2
daily,previous,2
daily,security,1
daily,council,1
daily,iran,3
daily,beat,1
daily,set,8
daily,push,2
daily,tally,2
daily,accord,3
daily,authority,9
daily,country,18
daily,rise,14
daily,along,1
daily,prepare,1
daily,hold,1
daily,general,1
daily,election,1
daily,international,1
daily,airport,1
daily,train,1
daily,detect,1
daily,announce,5
daily,agency,1
daily,surge,10
daily,total,3
daily,people,6
daily,york,1
daily,early,1
daily,state,3
daily,communication,1
daily,underway,1
daily,possible,1
daily,additional,1
daily,movie,1
daily,theater,1
daily,restaurant,1
daily,region,1
daily,next,1
daily,day,5
daily,malaysia,5
daily,middle,1
daily,spike,9
daily,may,5
daily,pandemic,9
daily,ever,1
daily,france,12
daily,local,1
daily,average,3
daily,testing,2
daily,breaking,1
daily,global,3
daily,yet,1
daily,fatality,4
daily,late,5
daily,asia,1
daily,today,1
daily,india,4
daily,another,1
daily,continue,1
daily,decline,1
daily,trend,3
daily,recovery,1
daily,exceed,2
daily,million,5
daily,track,3
daily,pass,1
daily,struggle,1
daily,third,3
daily,wave,2
daily,trump,9
daily,understand,1
daily,virus,5
daily,get,18
daily,ill,1
daily,nearly,7
daily,miss,1
daily,figure,2
daily,bar,1
daily,alert,1
daily,sign,17
daily,fact,15
daily,deliver,15
daily,warn,2
daily,could,3
daily,reach,4
daily,five,2
daily,peak,2
daily,winter,4
daily,near,4
daily,tough,2
daily,show,4
daily,two,10
daily,several,4
daily,offer,2
daily,grim,2
