coronavirus,city,11
coronavirus,reopen,3
coronavirus,student,1
coronavirus,large,4
coronavirus,die,3
coronavirus,big,3
coronavirus,confirmed,1
coronavirus,tally,5
coronavirus,impact,2
coronavirus,long,2
coronavirus,hold,1
coronavirus,spike,2
coronavirus,campaign,1
coronavirus,control,2
coronavirus,chief,2
coronavirus,around,3
coronavirus,johnson,7
coronavirus,across,2
coronavirus,data,1
coronavirus,claim,1
coronavirus,contain,2
coronavirus,transmission,3
coronavirus,director,1
coronavirus,international,3
coronavirus,train,1
coronavirus,offer,2
coronavirus,live,6
coronavirus,seven,2
coronavirus,vice,2
coronavirus,mask,2
coronavirus,treatment,2
coronavirus,press,1
coronavirus,secretary,1
coronavirus,tell,1
coronavirus,university,1
coronavirus,symptom,2
coronavirus,six,2
coronavirus,tourism,5
coronavirus,province,1
coronavirus,include,1
coronavirus,overseas,1
coronavirus,protection,1
coronavirus,far,1
coronavirus,event,1
coronavirus,watch,15
coronavirus,qingdao,4
coronavirus,complete,2
coronavirus,headline,2
coronavirus,epidemic,4
coronavirus,holiday,3
coronavirus,company,2
coronavirus,update,5
coronavirus,help,1
coronavirus,good,1
coronavirus,post,1
coronavirus,release,1
coronavirus,well,1
coronavirus,provide,1
coronavirus,economic,1
coronavirus,sept,1
coronavirus,hong,1
infection,high,13
infection,since,3
infection,see,4
infection,number,13
infection,expert,4
infection,covid,32
infection,become,2
infection,first,4
infection,country,14
infection,report,14
infection,one,5
infection,million,10
infection,confirm,9
infection,continent,3
infection,total,9
infection,patient,3
infection,hospital,3
infection,treatment,2
infection,continue,2
infection,accord,14
infection,release,1
infection,public,9
infection,health,18
infection,world,11
infection,cite,1
infection,ministry,2
infection,official,5
infection,follow,2
infection,india,2
infection,brazil,1
infection,new,20
infection,hit,4
infection,record,9
infection,italy,3
infection,prime,1
infection,minister,2
infection,large,2
infection,set,5
infection,restriction,5
infection,come,2
infection,force,3
infection,authority,9
infection,get,2
infection,second,7
infection,wave,5
infection,virus,3
infection,import,2
infection,qingdao,5
infection,city,4
infection,positive,3
infection,find,1
infection,complete,3
infection,hour,5
infection,last,3
infection,week,2
infection,germany,1
infection,year,3
infection,contract,2
infection,far,3
infection,study,2
infection,people,4
infection,test,4
infection,south,1
infection,local,6
infection,national,3
infection,surpass,2
infection,seven,4
infection,late,3
infection,novel,4
infection,top,5
infection,death,9
infection,toll,4
infection,organization,2
infection,around,4
infection,warn,2
infection,stay,2
infection,try,4
infection,anti,2
infection,time,5
infection,good,2
infection,due,1
infection,risk,1
infection,president,2
infection,trump,2
infection,bring,3
infection,state,1
infection,increase,3
infection,past,4
infection,day,1
infection,non,2
infection,business,2
infection,school,3
infection,york,2
infection,close,2
infection,rise,5
infection,announce,3
infection,nation,1
infection,reach,3
infection,battle,1
infection,africa,1
infection,university,3
infection,data,2
infection,pandemic,4
infection,claim,2
infection,life,2
infection,despite,3
infection,many,4
infection,african,2
infection,two,3
infection,month,5
infection,free,2
infection,surge,4
infection,order,1
infection,student,1
infection,self,1
infection,take,1
infection,confirmed,1
infection,include,2
infection,five,1
infection,three,4
infection,register,4
infection,measure,4
infection,track,2
infection,pass,1
infection,tally,2
infection,say,3
infection,start,2
infection,outbreak,1
infection,international,1
infection,train,1
infection,detect,1
infection,russia,2
infection,disease,1
infection,could,3
infection,also,1
infection,tell,1
infection,event,1
infection,die,1
infection,government,1
infection,across,1
infection,china,5
infection,transmission,1
infection,overseas,1
infection,protection,1
infection,four,1
infection,raise,1
infection,contact,2
infection,cause,1
infection,campaign,1
infection,spike,2
infection,holiday,1
infection,potential,1
infection,ban,1
infection,foreign,1
infection,live,2
high,since,13
high,see,2
high,number,12
high,expert,2
high,covid,20
high,patient,3
high,rise,6
high,level,5
high,last,3
high,day,7
high,first,1
high,epidemic,6
high,wave,1
high,late,3
high,become,1
high,country,8
high,world,11
high,report,15
high,one,1
high,million,6
high,cite,1
high,health,10
high,ministry,3
high,official,5
high,follow,1
high,india,1
high,brazil,1
high,south,1
high,africa,1
high,risk,9
high,state,3
high,new,12
high,president,4
high,trump,1
high,set,2
high,hold,1
high,germany,1
high,start,5
high,outbreak,4
high,confirm,3
high,past,5
high,hour,8
high,across,2
high,help,2
high,need,2
high,death,11
high,toll,9
high,virus,3
high,begin,2
high,organization,4
high,around,3
high,surpass,1
high,anti,2
high,restriction,3
high,hit,2
high,time,4
high,russia,2
high,record,12
high,may,4
high,pandemic,5
high,response,1
high,center,1
high,say,9
high,xinhua,1
high,battle,1
high,find,3
high,support,5
high,china,7
high,people,6
high,large,1
high,province,1
high,year,2
high,clinical,2
high,trial,2
high,still,2
high,top,2
high,seven,2
high,accord,4
high,university,2
high,data,2
high,claim,2
high,life,3
high,disease,2
high,government,2
high,announce,2
high,add,1
high,release,1
high,vaccine,3
high,development,3
high,make,2
high,plan,2
high,city,3
high,get,2
high,united,2
high,nation,2
high,school,1
high,due,3
high,general,1
high,transmission,1
high,italy,1
high,register,2
high,tally,2
high,international,1
high,train,1
high,detect,1
high,surge,2
high,authority,1
high,total,1
high,end,1
high,hope,1
high,nearly,1
high,national,4
high,continue,2
high,fight,1
high,include,1
high,provide,1
high,import,1
high,foreign,1
high,minister,1
high,measure,1
high,holiday,2
high,spread,1
high,take,1
high,economy,1
high,bring,1
high,challenge,1
high,conference,2
high,call,1
high,impact,1
high,increase,1
high,potential,1
high,economic,1
high,recovery,1
high,jinping,1
since,see,11
since,number,8
since,expert,2
since,covid,14
since,patient,1
since,rise,5
since,level,1
since,last,1
since,day,10
since,first,11
since,epidemic,4
since,wave,1
since,late,1
since,italy,4
since,report,17
since,record,9
since,new,19
since,one,5
since,outbreak,8
since,begin,10
since,germany,1
since,start,5
since,confirm,2
since,past,5
since,hour,6
since,world,4
since,leader,2
since,diagnosis,3
since,president,6
since,brazil,5
since,side,4
since,death,11
since,toll,3
since,virus,2
since,country,6
since,ministry,4
since,health,6
since,say,3
since,pass,2
since,pandemic,11
since,million,8
since,trump,4
since,hold,1
since,spread,2
since,white,4
since,house,4
since,announce,4
since,test,7
since,positive,7
since,top,3
since,official,1
since,news,2
since,cite,1
since,four,1
since,people,5
since,least,2
since,contract,1
since,time,4
since,may,7
since,accord,6
since,local,3
since,authority,2
since,india,1
since,nearly,2
since,follow,1
since,confirmed,2
since,detect,1
since,beijing,1
since,city,2
since,total,1
since,government,1
since,also,1
since,post,1
since,come,1
since,train,1
since,region,1
since,anti,1
since,measure,1
since,national,5
since,medium,1
since,register,2
since,tally,2
since,big,1
since,increase,1
since,surge,1
since,set,1
since,york,4
since,state,2
since,international,2
since,show,2
since,year,1
since,mark,2
since,cancel,1
since,event,1
since,due,4
since,economic,2
since,watch,1
since,week,1
since,holiday,3
since,china,3
since,russia,2
since,force,1
since,close,1
see,number,5
see,expert,3
see,covid,23
see,presidential,1
see,election,4
see,country,9
see,become,2
see,fight,2
see,united,2
see,state,6
see,world,3
see,leader,2
see,diagnosis,3
see,president,8
see,brazil,4
see,side,4
see,surge,3
see,million,4
see,confirm,1
see,find,1
see,spike,2
see,rise,5
see,death,6
see,ministry,2
see,health,2
see,say,3
see,pass,3
see,pandemic,9
see,begin,5
see,test,10
see,patient,2
see,city,8
see,hope,3
see,help,2
see,spread,2
see,white,5
see,house,5
see,trump,7
see,announce,2
see,positive,7
see,government,1
see,work,1
see,bring,1
see,take,3
see,mask,1
see,return,3
see,four,1
see,day,10
see,treatment,1
see,walter,1
see,reed,1
see,medical,1
see,center,1
see,outbreak,3
see,continue,7
see,may,4
see,start,6
see,claim,1
see,due,2
see,level,1
see,raise,1
see,new,4
see,york,4
see,school,3
see,non,1
see,business,2
see,still,1
see,two,1
see,late,1
see,use,3
see,life,4
see,vaccine,3
see,doctor,3
see,global,3
see,university,1
see,force,2
see,many,2
see,order,1
see,student,1
see,self,1
see,one,1
see,company,1
see,hong,1
see,offer,1
see,free,1
see,travel,1
see,amid,2
see,africa,2
see,get,2
see,big,2
see,continent,2
see,large,1
see,economy,6
see,reopen,1
see,remain,1
see,another,2
see,hold,1
see,last,2
see,three,2
see,year,4
see,face,2
see,people,1
see,mark,2
see,first,1
see,time,1
see,track,1
see,china,15
see,chief,1
see,release,1
see,report,2
see,economic,1
see,recovery,3
see,xinhua,3
see,headline,2
see,tourism,4
see,hard,6
see,hit,5
see,epidemic,6
see,national,4
see,holiday,6
see,province,1
see,month,1
see,follow,1
see,east,1
see,russia,1
see,past,1
see,hour,1
see,record,1
see,contain,1
see,long,1
see,week,1
see,far,1
see,across,1
see,could,1
see,hospital,1
see,challenge,1
see,add,1
number,expert,2
number,covid,39
number,confirm,16
number,surpass,7
number,one,7
number,million,15
number,week,3
number,many,3
number,health,14
number,worker,2
number,death,18
number,africa,15
number,mark,7
number,world,5
number,say,9
number,total,17
number,patient,6
number,hospital,1
number,treatment,3
number,continue,7
number,accord,14
number,release,2
number,country,4
number,public,3
number,surge,3
number,recovery,2
number,ministry,4
number,close,3
number,due,3
number,record,11
number,official,3
number,government,1
number,show,1
number,bring,3
number,confirmed,5
number,rise,8
number,level,2
number,last,4
number,day,8
number,first,3
number,epidemic,1
number,wave,1
number,late,6
number,across,5
number,african,4
number,continent,5
number,reach,8
number,center,7
number,disease,9
number,control,8
number,prevention,6
number,vaccine,2
number,human,2
number,trial,2
number,development,2
number,university,7
number,new,16
number,hit,1
number,italy,3
number,prime,1
number,minister,2
number,large,4
number,report,15
number,outbreak,5
number,begin,3
number,state,8
number,president,2
number,trump,2
number,set,2
number,hold,1
number,people,4
number,end,1
number,claim,3
number,united,2
number,long,1
number,brazil,1
number,germany,1
number,start,2
number,past,1
number,hour,3
number,positive,6
number,find,1
number,spike,1
number,national,3
number,data,4
number,india,2
number,seven,3
number,toll,6
number,make,1
number,china,1
number,holiday,2
number,year,1
number,register,1
number,nation,1
number,around,3
number,battle,1
number,province,1
number,region,3
number,authority,1
number,remain,1
number,virus,1
number,top,2
number,pandemic,3
number,life,2
number,five,2
number,tally,1
number,take,3
number,test,4
number,statement,1
number,include,1
number,import,3
number,three,1
number,local,1
number,raise,1
number,protection,1
number,six,1
number,restriction,3
number,city,1
number,face,2
number,york,1
number,time,1
number,warn,1
number,increase,1
number,xinhua,1
number,russia,1
number,measure,2
number,support,1
number,medium,1
number,well,1
number,self,1
number,despite,1
expert,covid,14
expert,live,2
expert,official,3
expert,late,2
expert,vaccine,4
expert,year,1
expert,holiday,1
expert,many,2
expert,face,2
expert,big,1
expert,challenge,1
expert,india,1
expert,top,3
expert,million,2
expert,could,4
expert,brazil,2
expert,death,6
expert,surpass,3
expert,health,5
expert,another,3
expert,potential,3
expert,surge,2
expert,pandemic,4
expert,china,4
expert,africa,1
expert,take,2
expert,level,1
expert,international,2
expert,say,12
expert,president,2
expert,trump,2
expert,diagnosis,2
expert,spread,2
expert,show,2
expert,nation,4
expert,crisis,2
expert,medical,1
expert,help,2
expert,battle,1
expert,may,1
expert,long,1
expert,protection,1
expert,call,5
expert,development,4
expert,develop,2
expert,disease,3
expert,people,1
expert,report,1
expert,medium,1
expert,also,1
expert,tell,1
expert,event,1
expert,die,1
expert,country,4
expert,economic,1
expert,recovery,1
expert,amid,1
expert,control,1
expert,find,1
expert,far,2
expert,remain,2
expert,world,4
expert,hit,2
expert,global,3
expert,toll,2
expert,fight,1
expert,across,1
expert,continue,1
expert,hospital,1
expert,national,1
expert,response,1
expert,set,1
expert,need,1
expert,order,1
expert,hour,1
expert,day,1
expert,leader,1
expert,xinhua,1
expert,headline,1
expert,despite,1
expert,spike,1
expert,italy,1
expert,good,1
expert,become,1
expert,economy,1
expert,impact,1
covid,surpass,11
covid,million,54
covid,week,15
covid,pandemic,86
covid,take,27
covid,toll,12
covid,economy,17
covid,become,4
covid,first,27
covid,country,56
covid,report,84
covid,one,12
covid,confirm,28
covid,continent,9
covid,reach,13
covid,accord,33
covid,health,42
covid,ministry,10
covid,president,78
covid,urge,7
covid,second,20
covid,wave,13
covid,six,5
covid,live,12
covid,set,9
covid,new,105
covid,world,49
covid,government,8
covid,include,12
covid,national,22
covid,student,7
covid,university,14
covid,stay,5
covid,order,8
covid,data,5
covid,local,7
covid,among,4
covid,total,25
covid,patient,9
covid,hospital,9
covid,treatment,9
covid,continue,16
covid,release,4
covid,public,9
covid,united,19
covid,state,22
covid,announce,9
covid,human,7
covid,challenge,6
covid,study,13
covid,virus,14
covid,cause,12
covid,increase,5
covid,positive,55
covid,raise,4
covid,amid,30
covid,surge,12
covid,recovery,26
covid,close,15
covid,due,29
covid,record,21
covid,official,19
covid,show,9
covid,bring,11
covid,confirmed,4
covid,rise,10
covid,level,6
covid,last,9
covid,day,33
covid,epidemic,16
covid,late,17
covid,china,112
covid,vaccine,43
covid,dos,4
covid,end,7
covid,year,32
covid,say,103
covid,xinhua,15
covid,across,11
covid,african,9
covid,africa,30
covid,center,21
covid,disease,9
covid,control,19
covid,prevention,8
covid,expect,7
covid,development,14
covid,force,5
covid,add,5
covid,next,9
covid,tally,3
covid,cite,1
covid,follow,10
covid,india,5
covid,brazil,8
covid,face,14
covid,time,12
covid,around,12
covid,city,32
covid,restriction,12
covid,could,9
covid,help,13
covid,test,73
covid,hit,16
covid,outbreak,9
covid,spread,9
covid,need,12
covid,school,10
covid,open,6
covid,still,6
covid,part,5
covid,ban,5
covid,white,21
covid,house,26
covid,hour,26
covid,pass,8
covid,lady,8
covid,self,8
covid,contact,8
covid,global,24
covid,death,37
covid,make,12
covid,use,6
covid,people,32
covid,travel,9
covid,international,12
covid,get,12
covid,past,21
covid,back,6
covid,month,10
covid,mask,5
covid,far,11
covid,register,9
covid,italy,3
covid,prime,9
covid,minister,13
covid,large,6
covid,asymptomatic,5
covid,work,13
covid,south,5
covid,wife,7
covid,hold,9
covid,holiday,12
covid,york,15
covid,governor,9
covid,presidential,8
covid,election,7
covid,anti,2
covid,four,4
covid,long,7
covid,begin,7
covid,crisis,4
covid,trump,62
covid,many,8
covid,reopen,11
covid,plan,8
covid,mark,6
covid,russia,20
covid,foreign,7
covid,measure,8
covid,qingdao,18
covid,find,19
covid,complete,8
covid,also,8
covid,director,5
covid,authority,6
covid,top,13
covid,battle,8
covid,germany,5
covid,watch,4
covid,johnson,10
covid,news,4
covid,conference,7
covid,join,6
covid,chief,8
covid,post,18
covid,organization,10
covid,three,5
covid,potential,8
covid,hope,4
covid,contain,10
covid,claim,5
covid,receive,8
covid,track,5
covid,good,7
covid,press,10
covid,may,16
covid,quarantine,10
covid,statement,9
covid,negative,9
covid,economic,15
covid,spike,8
covid,two,14
covid,response,13
covid,contract,5
covid,candidate,5
covid,clinical,6
covid,trial,9
covid,cancel,3
covid,impact,9
covid,nearly,6
covid,billion,5
covid,risk,8
covid,least,4
covid,novel,2
covid,nation,17
covid,secretary,11
covid,general,16
covid,transmit,9
covid,business,10
covid,region,4
covid,return,9
covid,big,5
covid,campaign,4
covid,doctor,10
covid,relate,3
covid,seven,5
covid,commission,3
covid,try,3
covid,develop,10
covid,event,3
covid,medium,9
covid,infect,3
covid,diagnosis,7
covid,another,5
covid,call,12
covid,symptom,7
covid,approve,6
covid,vice,6
covid,joe,5
covid,tell,1
covid,walter,6
covid,reed,6
covid,medical,9
covid,despite,9
covid,remain,12
covid,start,8
covid,company,9
covid,non,2
covid,transmission,2
covid,look,5
covid,come,3
covid,free,6
covid,leader,5
covid,well,3
covid,detect,4
covid,fight,23
covid,offer,7
covid,worker,7
covid,update,1
covid,die,3
covid,member,3
covid,province,8
covid,overseas,3
covid,protection,3
covid,tourism,9
covid,life,8
covid,train,5
covid,five,5
covid,hong,7
covid,east,4
covid,import,11
covid,side,4
covid,provide,6
covid,jinping,21
covid,support,4
covid,beijing,7
covid,headline,6
covid,hard,8
covid,sept,7
presidential,election,9
presidential,country,1
presidential,house,3
presidential,say,6
presidential,white,2
presidential,reach,1
presidential,hour,3
presidential,pass,1
presidential,new,1
presidential,second,1
presidential,next,1
presidential,joe,8
presidential,campaign,5
presidential,test,8
presidential,positive,4
presidential,announce,1
presidential,president,12
presidential,trump,10
presidential,could,1
presidential,return,1
presidential,big,1
presidential,week,1
presidential,doctor,1
presidential,long,1
presidential,risk,1
presidential,transmit,1
presidential,virus,2
presidential,local,1
presidential,state,1
presidential,official,1
presidential,face,1
presidential,challenge,1
presidential,year,1
presidential,vice,5
presidential,stay,1
presidential,tell,1
presidential,negative,4
presidential,accord,1
presidential,press,1
presidential,report,1
presidential,candidate,4
presidential,take,1
presidential,first,2
presidential,lady,2
presidential,recovery,2
presidential,million,1
presidential,expect,1
presidential,city,1
presidential,two,1
presidential,economy,1
presidential,wife,1
election,country,2
election,house,3
election,say,3
election,white,2
election,reach,1
election,hour,1
election,pass,1
election,new,3
election,president,10
election,trump,9
election,could,2
election,return,1
election,big,1
election,campaign,1
election,week,1
election,doctor,1
election,long,1
election,risk,1
election,transmit,1
election,virus,1
election,local,2
election,state,2
election,official,2
election,face,2
election,challenge,2
election,year,4
election,end,1
election,joe,4
election,tell,1
election,claim,1
election,due,1
election,level,1
election,diagnosis,1
election,raise,1
election,million,1
election,expect,1
election,economy,2
election,last,2
election,three,2
election,pandemic,2
election,health,1
election,ministry,1
election,report,1
election,record,1
election,rise,1
election,death,1
election,accord,1
election,hold,1
election,general,1
country,become,7
country,first,7
country,report,21
country,one,5
country,million,15
country,confirm,5
country,continent,4
country,reach,2
country,accord,9
country,health,31
country,ministry,14
country,total,8
country,patient,1
country,hospital,1
country,treatment,3
country,continue,6
country,release,3
country,public,6
country,world,13
country,cite,1
country,official,6
country,follow,1
country,india,3
country,brazil,6
country,school,1
country,open,4
country,face,7
country,restriction,5
country,still,4
country,south,2
country,africa,2
country,risk,2
country,order,4
country,pandemic,17
country,take,10
country,region,3
country,organization,5
country,call,7
country,african,5
country,despite,6
country,register,10
country,past,12
country,day,9
country,set,7
country,come,2
country,force,3
country,authority,7
country,get,5
country,second,8
country,wave,7
country,china,20
country,director,1
country,foreign,7
country,minister,7
country,say,22
country,test,12
country,positive,6
country,prime,3
country,announce,4
country,measure,3
country,spread,3
country,russia,4
country,new,25
country,hour,11
country,bring,5
country,statement,4
country,response,7
country,center,6
country,could,4
country,expect,2
country,international,5
country,outbreak,5
country,many,3
country,business,1
country,close,1
country,year,3
country,death,13
country,toll,4
country,virus,3
country,begin,4
country,rise,5
country,pass,5
country,people,13
country,infect,3
country,warn,3
country,stay,2
country,try,2
country,look,8
country,top,5
country,nation,4
country,find,2
country,time,3
country,record,3
country,may,2
country,xinhua,6
country,global,8
country,italy,3
country,hit,2
country,start,3
country,free,3
country,also,2
country,help,9
country,recovery,6
country,good,3
country,track,7
country,late,2
country,trump,4
country,lady,2
country,joe,2
country,negative,2
country,wife,2
country,remain,2
country,quarantine,2
country,vaccine,10
country,develop,8
country,provide,2
country,offer,3
country,add,3
country,include,1
country,national,6
country,last,3
country,another,2
country,complete,2
country,commission,1
country,two,2
country,month,3
country,urge,3
country,government,2
country,challenge,3
country,life,2
country,five,2
country,big,1
country,president,11
country,jinping,6
country,economy,2
country,post,2
country,general,7
country,united,3
country,secretary,4
country,fight,6
country,medical,4
country,support,2
country,need,4
country,johnson,1
country,disease,3
country,control,3
country,raise,1
country,ban,5
country,amid,4
country,local,1
country,medium,2
country,use,2
country,clinical,1
country,trial,1
country,anti,1
country,nearly,2
country,surge,3
country,back,1
country,return,1
country,tally,2
country,student,1
country,travel,2
country,city,2
country,hold,1
country,tell,1
country,event,1
country,die,1
country,doctor,1
country,large,1
country,province,3
country,hard,2
country,epidemic,4
country,holiday,2
country,east,1
country,development,4
country,increase,1
country,potential,2
country,economic,1
country,sept,3
country,headline,1
country,billion,2
country,impact,2
country,join,1
country,four,1
country,human,1
country,due,1
country,well,1
