death,america,3
death,one,5
death,covid,58
death,pick,1
death,week,3
death,france,3
death,toll,27
death,surpass,6
death,mark,6
death,make,4
death,country,21
death,globally,2
death,third,5
death,reach,3
death,health,10
death,authority,2
death,world,6
death,organization,3
death,concern,1
death,rise,4
death,new,8
death,infection,1
death,wave,2
death,virus,6
death,across,5
death,brazil,33
death,second,8
death,many,1
death,control,1
death,number,12
death,report,26
death,coronavirus,3
death,close,2
death,continue,1
death,director,3
death,general,3
death,warn,1
death,global,1
death,case,15
death,press,1
death,public,1
death,follow,1
death,three,1
death,month,2
death,reopen,1
death,restaurant,2
death,record,16
death,low,4
death,daily,16
death,since,5
death,recent,3
death,study,2
death,find,2
death,distribute,2
death,sao,4
death,high,12
death,area,2
death,surge,4
death,people,8
death,ministry,4
death,data,1
death,show,2
death,five,2
death,take,3
death,currently,1
death,figure,2
death,say,4
death,allow,1
death,order,1
death,crowd,1
death,despite,1
death,million,11
death,also,1
death,level,1
death,india,4
death,expert,1
death,due,1
death,first,6
death,south,1
death,african,1
death,variant,1
death,keep,2
death,part,1
death,region,1
death,struggle,1
death,effort,1
death,old,1
death,city,1
death,register,5
death,pandemic,6
death,far,2
death,year,6
death,last,8
death,government,2
death,publish,1
death,house,1
death,former,1
death,president,1
death,believe,1
death,would,1
death,pass,4
death,confirm,2
death,behind,2
death,russia,1
death,die,2
death,hard,1
death,hit,3
death,turkey,1
death,top,4
death,start,1
death,ease,1
death,restriction,1
death,hour,8
death,bad,1
death,ever,1
death,nearly,1
death,intensive,1
death,care,1
death,unit,1
death,face,1
death,service,1
death,chile,4
death,another,4
death,fifth,3
death,consecutive,5
death,day,9
death,national,10
death,bring,10
death,accord,1
death,office,1
death,time,1
death,total,4
death,africa,1
death,disease,2
death,detect,2
death,today,2
death,risk,2
death,middle,2
death,original,2
death,vaccinate,2
death,set,3
death,nationwide,3
death,increase,2
death,percent,2
death,half,2
death,march,2
death,period,2
death,see,1
death,seven,1
death,well,1
america,one,2
america,covid,8
america,pick,2
america,week,2
america,case,3
america,control,1
america,much,1
america,see,1
america,spike,1
america,social,1
america,trust,1
america,keep,2
america,rise,1
america,part,1
america,region,2
america,struggle,1
america,virus,1
america,behind,1
america,pandemic,3
america,recovery,1
america,sign,1
america,essential,1
america,worker,2
america,food,1
america,supply,1
america,anti,1
america,asian,1
america,hate,1
america,crime,1
america,long,1
one,covid,46
one,pick,1
one,week,3
one,million,19
one,receive,16
one,least,11
one,dose,11
one,vaccine,22
one,drug,2
one,develop,2
one,die,2
one,pandemic,9
one,many,3
one,administer,1
one,dos,9
one,every,1
one,day,11
one,half,1
one,adult,1
one,country,6
one,end,2
one,big,1
one,care,2
one,know,1
one,people,8
one,surpass,5
one,canada,1
one,case,14
one,france,2
one,third,2
one,middle,1
one,period,1
one,report,10
one,vaccination,1
one,first,11
one,time,2
one,accord,8
one,news,6
one,data,2
one,release,2
one,intensive,1
one,unit,1
one,increase,2
one,high,2
one,daily,1
one,five,1
one,month,2
one,much,1
one,need,2
one,test,1
one,spread,1
one,brazil,6
one,safe,1
one,reopen,2
one,school,1
one,state,4
one,last,3
one,chile,5
one,border,2
one,start,1
one,coronavirus,8
one,curb,1
one,variant,6
one,health,8
one,official,2
one,say,2
one,patient,2
one,similar,2
one,detect,3
one,south,2
one,africa,2
one,could,2
one,also,3
one,see,5
one,local,4
one,authority,2
one,expert,2
one,origin,1
one,limit,1
one,region,2
one,arrive,2
one,help,2
one,record,4
one,new,12
one,overseas,2
one,register,3
one,east,1
one,china,5
one,province,4
one,good,1
one,mark,2
one,year,10
one,since,4
one,prime,1
one,minister,1
one,johnson,3
one,announce,1
one,set,3
one,government,1
one,purchase,1
one,produce,1
one,march,1
one,talk,1
one,another,1
one,seven,1
one,cite,1
one,national,3
one,shot,6
one,give,2
one,locally,4
one,transmit,4
one,confirm,4
one,city,6
one,commission,1
one,ten,1
one,morning,1
one,population,3
one,among,2
one,leader,2
one,service,2
one,still,1
one,struggle,1
one,face,1
one,expect,1
one,supply,1
one,early,1
one,total,3
one,around,1
one,thailand,1
one,approve,1
one,change,2
one,number,2
one,bring,1
one,virus,2
one,today,5
one,reach,1
one,world,1
one,organization,1
one,office,1
one,hit,2
one,hard,2
one,resident,1
one,volunteer,2
one,work,1
one,line,1
one,french,1
one,experience,1
one,life,1
one,return,1
one,normal,1
