Source,Target,Weight
overwhelm,get,1
overwhelm,support,1
overwhelm,french,1
overwhelm,doctor,4
overwhelm,nurse,1
overwhelm,face,1
overwhelm,another,1
overwhelm,spike,1
overwhelm,infection,5
overwhelm,capital,3
overwhelm,strain,1
overwhelm,beyond,2
overwhelm,capacity,2
overwhelm,demand,2
overwhelm,california,2
overwhelm,crematorium,2
overwhelm,worker,2
overwhelm,reflect,2
overwhelm,physical,2
overwhelm,emotional,2
overwhelm,toll,2
overwhelm,exhaust,1
overwhelm,never,1
overwhelm,know,2
overwhelm,situation,1
overwhelm,hospital,6
overwhelm,patient,1
overwhelm,pressure,1
overwhelm,felt,1
overwhelm,central,1
overwhelm,scramble,1
overwhelm,secure,1
overwhelm,sedative,1
overwhelm,director,2
overwhelm,answer,2
overwhelm,michigan,2
overwhelm,surge,2
overwhelm,instead,2
overwhelm,encourage,2
overwhelm,state,2
overwhelm,back,3
overwhelm,basic,2
overwhelm,shut,2
overwhelm,scientist,1
