Source,Target,Weight
face,travel,2
face,restriction,1
face,first,2
face,far,3
face,much,2
face,since,2
face,die,1
face,epicenter,1
face,like,1
face,thousand,2
face,strand,1
face,due,6
face,fund,1
face,report,1
face,sell,2
face,inside,1
face,set,1
face,panic,1
face,diamond,2
face,princess,2
face,cruise,2
face,evacuate,2
face,japan,2
face,show,1
face,come,1
face,drop,1
face,sale,1
face,give,2
face,away,2
face,billion,3
face,spreading,1
face,part,1
face,one,1
face,two,1
face,quarter,1
face,economy,1
face,prevention,1
face,make,1
face,growth,1
face,last,1
face,firm,1
face,death,1
face,toll,1
face,rise,1
face,president,1
face,jinping,1
deal,people,4
deal,medium,2
deal,watch,2
deal,public,1
deal,beijing,2
deal,get,2
deal,take,2
deal,hand,1
deal,reporter,1
deal,head,2
deal,street,1
deal,find,1
deal,life,1
deal,police,2
deal,say,8
deal,video,3
deal,evacuate,1
deal,since,2
deal,officer,1
deal,holiday,1
deal,end,1
deal,prevention,1
deal,control,2
deal,measure,1
deal,novel,3
deal,outbreak,8
deal,contain,3
deal,border,1
deal,spread,2
deal,foreign,1
deal,ministry,1
deal,shanghai,1
deal,international,1
deal,study,1
deal,report,1
deal,coronavirus,11
deal,become,1
deal,one,2
deal,epidemic,2
deal,jinping,3
deal,phone,1
deal,effort,1
deal,combat,1
deal,newly,1
deal,build,3
deal,hospital,4
deal,set,2
deal,infected,1
deal,patient,2
deal,country,1
deal,world,1
deal,nurse,1
deal,cut,1
deal,help,2
deal,united,1
deal,state,1
deal,high,1
deal,level,1
deal,travel,2
deal,due,2
deal,wang,1
deal,urge,1
deal,condition,1
deal,time,1
deal,show,1
deal,new,2
deal,day,1
deal,hold,1
deal,conference,1
deal,today,1
deal,pneumonia,1
deal,force,1
deal,supply,2
deal,food,1
deal,medical,1
deal,city,1
deal,virus,1
deal,already,1
deal,trade,4
deal,month,1
deal,long,1
deal,social,1
deal,could,1
deal,hong,1
deal,president,4
deal,trump,2
deal,express,2
deal,confidence,2
deal,hit,1
deal,market,2
deal,win,1
deal,away,1
deal,chief,1
deal,global,1
deal,two,1
deal,emergency,1
people,medium,12
people,watch,3
people,make,7
people,fight,49
people,novel,105
people,fear,15
people,panic,3
people,also,12
people,grow,6
people,share,12
people,coronavirus,255
people,quarantine,47
people,reporter,5
people,way,9
people,control,13
people,epidemic,26
people,week,9
people,report,32
people,confirmed,19
people,case,77
people,among,8
people,two,24
people,patient,27
people,die,42
people,total,37
people,country,44
people,front,4
people,line,9
people,doctor,8
people,department,5
people,respiratory,7
people,critical,6
people,care,2
people,medicine,4
people,hospital,41
people,pass,3
people,away,7
people,plan,2
people,get,8
people,contain,12
people,nearly,6
people,live,17
people,risk,5
people,run,1
people,drug,1
people,ensure,4
people,supply,12
people,beijing,12
people,test,40
people,positive,28
people,new,56
people,include,8
people,disease,19
people,close,20
people,contact,13
people,release,2
people,donate,2
people,wear,3
people,mask,9
people,show,28
people,support,39
people,japan,44
people,confirm,47
people,australia,5
people,condition,4
people,almost,3
people,across,23
people,begin,9
people,back,7
people,work,10
people,service,7
people,one,18
people,industry,2
people,help,13
people,combat,2
people,business,1
people,public,9
people,take,16
people,hand,4
people,head,3
people,street,9
people,find,13
people,life,13
people,around,31
people,passenger,22
people,cruise,63
people,ship,65
people,negative,2
people,start,9
people,leave,9
people,day,20
people,virus,58
people,much,5
people,need,16
people,medical,14
people,city,50
people,shortage,5
people,bring,26
people,infection,22
people,accord,17
people,three,15
people,community,7
people,worker,5
people,look,7
people,daily,4
people,like,15
people,time,15
people,many,12
people,four,4
people,death,49
people,asian,8
people,large,9
people,since,14
people,anti,2
people,spread,57
people,fast,3
people,far,15
people,amid,20
people,outbreak,118
people,kill,68
people,key,3
people,macao,4
people,taiwan,8
people,discharge,19
people,suspected,1
people,hong,29
people,see,13
people,increase,3
people,possible,4
people,inside,4
people,world,40
people,authority,27
people,organization,7
people,step,5
people,follow,14
people,another,13
people,student,2
people,send,21
people,cure,3
people,set,2
people,raise,6
people,central,12
people,offer,10
people,infect,90
people,say,61
people,police,8
people,video,12
people,evacuate,11
people,officer,6
people,together,6
people,local,6
people,hubei,30
people,person,5
people,dead,12
people,minister,6
people,try,7
people,best,3
people,staff,5
people,battle,32
people,situation,3
people,recover,9
people,suspect,5
people,number,36
people,dock,8
people,member,3
people,currently,9
people,stand,13
people,effort,15
people,prevention,6
people,treat,5
people,due,17
people,stay,18
people,express,12
people,aboard,5
people,diamond,12
people,princess,14
people,first,18
people,warn,2
people,xinhua,1
people,wang,6
people,south,5
people,korea,6
people,year,20
people,old,12
people,man,5
people,symptom,10
people,board,15
people,carry,7
people,hold,5
people,resident,13
people,nine,4
people,visit,6
people,makeshift,1
people,firm,2
people,great,1
people,government,15
people,phone,3
people,president,14
people,issue,4
people,clinical,1
people,japanese,15
people,scientist,5
people,prevent,4
people,hit,4
people,human,8
people,contract,4
people,still,6
people,question,4
people,turn,6
people,east,2
people,information,6
people,protect,10
people,office,2
people,brief,1
people,home,14
people,come,7
people,curb,2
people,rate,2
people,base,3
people,data,3
people,provide,3
people,national,10
people,health,55
people,commission,8
people,province,21
people,call,8
people,appear,4
people,infectious,2
people,press,2
people,conference,2
people,via,4
people,foreign,9
people,mother,2
people,give,3
people,baby,2
people,must,8
people,hard,3
people,center,12
people,cause,11
people,company,9
people,ask,2
people,use,6
people,may,8
people,research,1
people,isolation,3
people,know,8
people,demand,2
people,leader,3
people,extend,5
people,affect,7
people,trump,4
people,declare,8
people,emergency,10
people,order,5
people,six,7
people,month,11
people,state,13
people,flight,7
people,charter,3
people,plane,2
people,high,3
people,several,3
people,limit,1
people,trade,1
people,system,9
people,development,1
people,vaccine,2
people,wash,1
people,infected,10
people,continue,22
people,million,31
people,food,2
people,toll,22
people,ministry,10
people,add,2
people,low,1
people,level,4
people,tell,4
people,travel,19
people,miss,1
people,win,14
people,singapore,3
people,lunar,5
people,wish,4
people,cancel,2
people,deadly,11
people,animal,4
people,sell,2
people,market,7
people,child,6
people,news,4
people,story,6
people,covid,11
people,lead,1
people,arrive,3
people,military,6
people,response,2
people,keep,6
people,special,3
people,strong,8
people,recovery,10
people,five,5
people,solidarity,14
people,major,5
people,check,3
people,big,5
people,whether,1
people,director,3
people,social,5
people,join,2
people,force,3
people,result,4
people,severe,3
people,near,4
people,tokyo,5
people,pneumonia,7
people,update,34
people,meet,1
people,region,6
people,measure,8
people,read,7
people,part,2
people,outside,9
people,global,15
people,expert,4
people,jinping,8
people,full,10
people,nurse,3
people,allow,4
people,move,1
people,impact,1
people,economy,5
people,holiday,7
people,reach,5
people,australian,1
people,robot,1
people,general,6
people,ban,2
people,official,22
people,confidence,1
people,would,3
people,researcher,6
people,urge,5
people,related,1
people,transmission,1
people,end,4
people,concern,12
people,group,4
people,chief,2
people,potential,4
people,avoid,6
people,long,5
people,stop,4
people,air,2
people,epicenter,14
people,return,4
people,international,5
people,airport,2
people,top,1
people,temporarily,2
people,well,1
people,source,2
people,announce,9
people,recently,5
people,least,52
people,put,6
people,party,1
people,already,4
people,receive,3
people,second,5
people,late,30
people,rise,15
people,could,8
people,illness,3
people,flu,1
people,shanghai,2
people,area,5
people,pandemic,5
people,threat,1
people,last,5
people,thailand,4
people,wall,3
people,study,4
people,restriction,6
people,fly,4
people,united,5
people,statement,2
people,globally,21
people,dozen,8
people,record,6
people,become,6
people,today,3
people,finally,3
people,evacuee,1
people,citizen,6
people,thousand,5
people,asia,6
people,hundred,8
people,remain,4
people,slow,2
people,despite,1
people,place,7
people,california,3
people,beyond,8
people,diagnose,6
people,expect,1
people,early,2
people,build,2
people,surgical,1
people,investor,1
people,woman,1
people,suspend,3
people,race,1
people,border,1
people,meeting,1
people,strand,2
people,treatment,2
people,facility,1
people,newly,3
people,family,1
people,stock,2
medium,watch,3
medium,live,12
medium,state,42
medium,information,3
medium,office,2
medium,brief,10
medium,prevention,3
medium,year,2
medium,old,5
medium,man,2
medium,die,10
medium,hong,4
medium,special,1
medium,region,1
medium,bring,2
medium,death,14
medium,toll,6
medium,city,5
medium,two,6
medium,local,4
medium,report,23
medium,coronavirus,55
medium,official,4
medium,late,3
medium,effort,3
medium,support,2
medium,control,4
medium,increase,1
medium,fund,1
medium,battle,2
medium,novel,18
medium,billion,7
medium,dollar,4
medium,chief,2
medium,say,7
medium,social,23
medium,show,6
medium,police,4
medium,patient,8
medium,look,2
medium,health,4
medium,authority,3
medium,contain,3
medium,taiwan,1
medium,first,4
medium,travel,2
medium,accord,11
medium,new,6
medium,confirm,3
medium,case,4
medium,also,1
medium,total,3
medium,number,1
medium,resident,2
medium,aboard,1
medium,cruise,7
medium,ship,6
medium,recently,1
medium,medical,2
medium,staff,1
medium,inside,2
medium,makeshift,2
medium,hospital,10
medium,symptom,1
medium,reporter,2
medium,visit,1
medium,one,4
medium,close,6
medium,food,1
medium,pneumonia,2
medium,epicenter,1
medium,epidemic,4
medium,video,5
medium,follow,2
medium,woman,2
medium,wang,2
medium,fear,7
medium,infection,3
medium,virus,1
medium,outbreak,19
medium,amid,4
medium,concern,1
medium,spread,8
medium,many,2
medium,major,2
medium,around,3
medium,world,3
medium,situation,1
medium,government,3
medium,contact,1
medium,work,1
medium,together,1
medium,develop,2
medium,vaccine,1
medium,medicine,3
medium,hubei,4
medium,director,1
medium,impact,1
medium,response,3
medium,express,1
medium,confidence,1
medium,economy,1
medium,nurse,1
medium,hand,1
medium,day,5
medium,fight,7
medium,front,1
medium,line,2
medium,worker,2
medium,public,4
medium,know,1
medium,week,2
medium,demand,1
medium,time,3
medium,asian,1
medium,company,2
medium,group,1
medium,set,1
medium,race,1
medium,leishenshan,1
medium,thailand,1
medium,six,1
medium,confirmed,2
medium,citizen,2
medium,ministry,1
medium,place,2
medium,isolation,2
medium,share,3
medium,stay,4
medium,affect,1
medium,long,1
medium,growth,1
medium,officer,3
medium,remain,2
medium,key,1
medium,offer,2
medium,service,2
medium,quarantine,3
medium,carry,1
medium,allow,1
medium,home,3
medium,move,1
medium,student,1
medium,since,1
medium,japan,4
medium,doctor,4
medium,try,2
medium,issue,1
medium,rise,2
medium,run,2
medium,still,1
medium,supply,1
medium,even,1
medium,sell,1
medium,update,3
medium,warn,2
medium,illness,2
medium,treat,3
medium,statement,1
medium,come,2
medium,several,2
medium,central,2
medium,critical,2
medium,condition,2
medium,early,1
medium,make,2
medium,baby,6
medium,infect,4
medium,diagnose,3
medium,business,1
medium,force,1
medium,temporarily,1
medium,due,5
medium,national,1
medium,ask,1
medium,meeting,1
medium,top,1
medium,president,1
medium,jinping,1
medium,call,1
medium,test,3
medium,xinhua,1
medium,could,3
medium,help,2
medium,country,2
medium,four,2
medium,news,2
medium,commission,2
medium,lead,1
medium,respiratory,1
medium,expert,1
medium,tell,1
medium,expect,1
medium,thousand,1
medium,risk,1
medium,leader,1
medium,wear,1
medium,mask,1
medium,global,2
medium,turn,2
medium,away,2
medium,party,1
medium,firm,1
medium,cut,1
medium,deadly,1
medium,treatment,1
medium,passenger,1
medium,dock,1
medium,positive,1
medium,urge,2
medium,investor,2
medium,panic,2
medium,market,2
medium,hit,2
medium,end,2
medium,three,1
medium,province,3
medium,build,2
medium,second,2
medium,story,1
medium,source,1
medium,leave,1
watch,live,7
watch,coronavirus,19
watch,hold,3
watch,daily,1
watch,news,1
watch,world,2
watch,epidemic,2
watch,say,5
watch,president,2
watch,question,1
watch,makeshift,1
watch,hospital,10
watch,patient,1
watch,response,4
watch,outbreak,7
watch,begin,2
watch,build,3
watch,new,10
watch,bed,1
watch,expect,1
watch,put,1
watch,use,1
watch,million,4
watch,time,4
watch,construction,4
watch,work,4
watch,also,4
watch,official,1
watch,press,1
watch,conference,1
watch,across,1
watch,year,1
watch,old,1
watch,woman,2
watch,try,1
watch,donate,1
watch,aid,1
watch,fight,2
watch,come,1
watch,battle,1
watch,jinping,1
watch,make,3
watch,leader,1
watch,virus,1
watch,amid,1
watch,mask,1
watch,life,1
watch,like,1
watch,treatment,1
watch,model,1
watch,day,3
watch,beyond,1
watch,public,2
watch,health,1
watch,affect,1
watch,line,1
watch,meeting,1
watch,human,4
watch,government,2
watch,information,1
watch,case,1
watch,infection,2
watch,transmission,1
watch,international,1
watch,group,1
watch,ensure,3
watch,protect,1
watch,apple,1
watch,investor,2
watch,japan,2
watch,minister,2
watch,impact,2
watch,step,2
watch,market,3
watch,expert,3
watch,spread,4
watch,economic,1
watch,research,1
watch,statement,2
watch,deadly,1
watch,beijing,1
medicine,use,6
medicine,battle,2
medicine,covid,5
medicine,may,2
medicine,front,1
medicine,line,1
medicine,doctor,3
medicine,department,1
medicine,respiratory,2
medicine,critical,1
medicine,care,1
medicine,hospital,5
medicine,pass,1
medicine,away,1
medicine,plan,1
medicine,get,1
medicine,contain,1
medicine,novel,4
medicine,epidemic,2
medicine,nearly,1
medicine,live,1
medicine,risk,1
medicine,run,1
medicine,drug,1
medicine,ensure,1
medicine,supply,1
medicine,new,2
medicine,anti,4
medicine,measure,1
medicine,province,3
medicine,public,1
medicine,place,2
medicine,close,2
medicine,like,1
medicine,control,2
medicine,carry,1
medicine,cough,1
medicine,patient,16
medicine,severe,1
medicine,condition,1
medicine,coronavirus,11
medicine,receive,1
medicine,treatment,11
medicine,official,2
medicine,say,6
medicine,press,1
medicine,conference,1
medicine,year,1
medicine,old,2
medicine,discharge,3
medicine,first,2
medicine,also,1
medicine,infect,2
medicine,virus,2
medicine,east,1
medicine,global,1
medicine,effort,1
medicine,find,2
medicine,vaccine,4
medicine,base,1
medicine,case,3
medicine,expert,1
medicine,recovery,1
medicine,time,1
medicine,day,1
medicine,include,1
medicine,show,1
medicine,positive,1
medicine,report,1
medicine,government,1
medicine,contact,1
medicine,work,1
medicine,together,1
medicine,develop,1
medicine,national,2
medicine,test,1
medicine,treat,4
medicine,symptom,1
medicine,late,1
medicine,development,3
medicine,outbreak,2
medicine,confirmed,1
medicine,hit,1
medicine,medical,5
medicine,staff,1
medicine,fight,3
medicine,help,4
medicine,hand,1
medicine,robot,2
medicine,street,1
medicine,food,1
medicine,combat,1
medicine,infection,2
medicine,research,1
medicine,spread,2
medicine,protect,1
medicine,pneumonia,1
medicine,cause,1
medicine,across,1
medicine,country,3
medicine,confirm,1
medicine,total,1
medicine,clinical,1
medicine,community,1
medicine,level,1
medicine,prevention,1
medicine,set,2
medicine,center,2
medicine,give,2
medicine,could,2
medicine,one,2
medicine,state,2
medicine,australia,1
medicine,become,1
medicine,outside,1
medicine,grow,1
medicine,share,1
medicine,international,1
medicine,amid,2
medicine,shortage,2
medicine,way,2
use,battle,7
use,covid,4
use,may,2
use,member,2
use,expert,4
use,say,16
use,fight,7
use,put,15
use,makeshift,6
use,hospital,41
use,receive,3
use,patient,23
use,symptom,2
use,concern,3
use,situation,1
use,reporter,1
use,visit,2
use,one,3
use,find,1
use,help,5
use,raise,3
use,avoid,3
use,live,10
use,leishenshan,6
use,construction,7
use,build,8
use,time,2
use,beijing,8
use,board,2
use,amid,6
use,outbreak,11
use,also,2
use,contact,2
use,service,4
use,via,1
use,order,1
use,protect,2
use,staff,4
use,ensure,1
use,food,3
use,take,5
use,video,1
use,show,3
use,street,1
use,city,8
use,center,5
use,business,3
use,conference,1
use,turn,1
use,day,3
use,due,3
use,impact,6
use,coronavirus,42
use,epidemic,5
use,work,1
use,emergency,3
use,response,2
use,novel,11
use,worker,1
use,shortage,1
use,mask,6
use,increase,2
use,production,1
use,would,3
use,central,3
use,call,3
use,resident,1
use,way,2
use,ask,2
use,effort,2
use,among,2
use,community,2
use,begin,4
use,new,13
use,bed,6
use,expect,7
use,anti,1
